City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
454,Pocinhos,BR,-7.0767,-36.0611,79.38,57,87,14.76,overcast clouds
455,Ayaviri,PE,-14.8864,-70.5889,51.89,69,85,6.91,overcast clouds
456,Mardin,TR,37.3131,40.7436,37.71,80,67,4.27,broken clouds
457,Skibbereen,IE,51.55,-9.2667,45.1,74,10,8.46,clear sky
458,Tepla,CZ,49.98,12.8643,40.89,76,100,17.2,overcast clouds
459,Herat,AF,34.5,62.0,47.05,31,0,8.72,clear sky
460,Mitsamiouli,KM,-11.3847,43.2844,81.72,81,90,11.79,light rain
461,Flinders,AU,-34.5833,150.8552,66.79,77,85,7.0,light rain
462,Porto Santo,PT,33.072,-16.3415,64.31,94,20,0.0,few clouds
463,Aswan,EG,24.0934,32.907,54.19,45,0,9.13,clear sky
464,Lavrentiya,RU,65.5833,-171.0,0.64,53,0,15.03,clear sky
465,Cururupu,BR,-1.8283,-44.8683,81.57,75,94,5.91,overcast clouds
466,Salinopolis,BR,-0.6136,-47.3561,80.73,79,100,9.62,overcast clouds
467,Roald,NO,62.5833,6.1333,40.33,75,75,35.68,broken clouds
468,Meulaboh,ID,4.1363,96.1285,76.37,87,100,4.36,overcast clouds
469,Kuna,US,43.4918,-116.4201,37.56,57,0,7.0,clear sky
470,Havelock,US,34.8791,-76.9013,78.03,87,75,11.99,broken clouds
471,Nha Trang,VN,12.25,109.1833,71.6,88,97,9.33,overcast clouds
472,Jiwani,PK,25.05,61.7417,71.17,60,0,11.65,clear sky
473,Kununurra,AU,-15.7667,128.7333,78.78,94,100,3.44,overcast clouds
474,Soure,BR,-0.7167,-48.5233,79.27,84,100,7.36,moderate rain
475,Gunnedah,AU,-30.9833,150.25,55.02,73,37,11.88,scattered clouds
476,Plettenberg Bay,ZA,-34.0527,23.3716,65.39,69,100,8.39,overcast clouds
477,Beyneu,KZ,45.3167,55.2,38.17,75,98,15.57,overcast clouds
478,Grindavik,IS,63.8424,-22.4338,27.07,80,75,11.5,broken clouds
479,Avera,US,33.194,-82.5271,67.51,91,100,11.83,overcast clouds
480,Jatai,BR,-17.8814,-51.7144,81.66,65,39,5.82,light rain
481,Ibarra,EC,0.35,-78.1167,70.81,70,78,4.54,light rain
482,Irmo,US,34.086,-81.1832,65.91,67,100,9.22,overcast clouds
483,Lokosovo,RU,61.1333,74.8167,25.05,95,100,7.38,overcast clouds
484,Karratha,AU,-20.7377,116.8463,84.33,69,99,4.14,overcast clouds
485,Yazd,IR,31.8972,54.3675,64.51,42,75,4.61,broken clouds
486,Jieshi,CN,22.8134,115.8257,51.94,75,100,9.66,overcast clouds
487,Oussouye,SN,12.485,-16.5469,74.77,51,1,7.34,clear sky
488,Bathsheba,BB,13.2167,-59.5167,79.09,67,17,14.52,few clouds
489,Olbia,IT,40.9214,9.4856,48.25,93,0,2.3,clear sky
490,Half Moon Bay,US,37.4636,-122.4286,65.28,50,0,5.75,clear sky
491,Kez,RU,57.8979,53.7152,20.55,95,100,10.29,snow
492,Guilin,CN,25.2819,110.2864,39.6,82,5,4.74,clear sky
493,Banda Aceh,ID,5.5577,95.3222,78.4,79,84,6.98,broken clouds
494,Valdosta,US,30.8327,-83.2785,69.51,93,100,3.44,mist
495,Gonen,TR,40.1049,27.654,37.02,43,18,2.48,few clouds
496,Leshukonskoye,RU,64.8989,45.7622,-11.25,100,100,3.29,overcast clouds
497,Gander,CA,48.9682,-54.5906,19.53,85,100,15.01,overcast clouds
498,Garoua,CM,9.3,13.4,76.19,14,41,4.38,scattered clouds
499,Mirnyy,RU,62.5353,113.9611,-9.53,100,100,2.57,overcast clouds
500,Mahon,ES,39.8885,4.2658,52.36,87,0,6.91,clear sky
501,Inyonga,TZ,-6.7167,32.0667,63.81,97,100,3.8,light rain
502,Yanam,IN,16.7333,82.2167,68.47,96,46,2.73,scattered clouds
503,Nishihara,JP,26.1842,127.7558,58.28,63,100,20.71,overcast clouds
504,Krasnoselkup,RU,65.7,82.4667,14.74,96,100,6.24,light snow
505,Am Timan,TD,11.0297,20.2827,79.61,15,13,9.28,few clouds
506,Synya,RU,65.3718,58.0387,4.14,98,100,3.42,overcast clouds
507,Dezhou,CN,37.4486,116.2925,21.7,33,0,2.75,clear sky
508,Bonthe,SL,7.5264,-12.505,78.53,77,67,8.23,broken clouds
509,San Cristobal,VE,7.7669,-72.225,78.98,61,95,2.98,overcast clouds
510,Bluefields,NI,12.0137,-83.7635,83.66,58,41,10.49,scattered clouds
511,Purificacion,CO,3.8587,-74.9313,89.8,49,77,3.18,broken clouds
512,Bosaso,SO,11.2842,49.1816,73.49,64,4,3.15,clear sky
513,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,100,6.91,overcast clouds
514,Vagur,FO,61.4732,-6.8119,38.43,55,98,29.59,overcast clouds
515,Zhigansk,RU,66.7697,123.3711,-30.77,99,100,4.97,overcast clouds
516,Shimanovsk,RU,52.0,127.7,-4.74,94,100,6.38,overcast clouds
517,Acajutla,SV,13.5928,-89.8275,93.79,56,11,9.19,few clouds
518,Prainha,BR,-1.8,-53.48,82.09,74,100,5.12,overcast clouds
519,Port Moresby,PG,-9.4431,147.1797,75.49,88,96,9.84,overcast clouds
520,Doume,CM,4.2333,13.45,72.19,26,33,1.95,scattered clouds
521,Khawhai,IN,23.3667,93.1167,46.04,67,97,1.74,overcast clouds
522,Ierapetra,GR,35.01,25.7353,51.98,62,1,7.0,clear sky
523,Ventspils,LV,57.3894,21.5606,35.53,100,100,11.5,overcast clouds
524,Honiara,SB,-9.4333,159.95,78.84,88,100,3.76,overcast clouds
525,Hilton Head Island,US,32.2163,-80.7526,71.01,88,100,11.5,overcast clouds
526,Wanaka,NZ,-44.7,169.15,51.12,85,100,1.01,overcast clouds
527,Luderitz,NA,-26.6481,15.1594,68.74,71,19,9.64,few clouds
528,Yarada,IN,17.65,83.2667,74.08,86,30,9.01,scattered clouds
529,Raudeberg,NO,61.9875,5.1352,39.2,91,100,8.99,light rain
530,Inhambane,MZ,-23.865,35.3833,79.75,62,79,13.67,broken clouds
531,Mount Gambier,AU,-37.8333,140.7667,54.79,87,99,7.78,overcast clouds
532,Port-Cartier,CA,50.0334,-66.8654,5.14,77,3,4.07,clear sky
533,Nea Alikarnassos,GR,35.3333,25.1667,51.48,68,40,17.27,scattered clouds
534,Segou,ML,13.4317,-6.2157,79.36,10,3,9.31,clear sky
535,Sucua,EC,-2.4667,-78.1667,81.34,57,75,3.44,light rain
536,Kukshi,IN,22.2,74.75,62.37,24,1,2.01,clear sky
537,El Alto,PE,-4.2714,-81.2147,82.06,68,42,16.8,scattered clouds
538,Jibuti,DJ,11.5,42.5,69.22,52,5,8.41,clear sky
539,Hervey Bay,AU,-25.2986,152.8535,69.04,78,72,11.99,broken clouds
540,Ayan,RU,56.45,138.1667,-2.58,73,100,15.1,overcast clouds
541,Shimabara,JP,32.7833,130.3667,41.9,59,91,17.76,overcast clouds
542,Puerto Carreno,CO,6.189,-67.4859,98.13,29,55,9.66,broken clouds
543,Adana,TR,36.985,35.2881,48.22,57,0,1.14,clear sky
544,Amahai,ID,-3.3333,128.9167,78.31,83,100,5.41,overcast clouds
545,Magadan,RU,59.5667,150.8,-0.8,69,99,11.12,overcast clouds
546,Susuman,RU,62.7833,148.1667,-17.52,80,100,3.24,overcast clouds
547,Warrington,GB,53.3925,-2.5802,42.75,82,75,5.01,broken clouds
548,Adrar,MR,20.5022,-10.0711,70.27,9,16,8.55,few clouds
549,North Bend,US,43.4065,-124.2243,48.16,100,100,6.91,mist
550,Gallup,US,35.5281,-108.7426,34.56,35,0,1.99,clear sky
551,Cravo Norte,CO,6.3017,-70.2041,93.25,34,100,8.79,overcast clouds
552,Vostok,RU,46.4856,135.8833,-11.6,99,100,3.0,overcast clouds
553,Kristiinankaupunki,FI,62.2743,21.376,32.61,97,100,20.8,light snow
554,Guerrero Negro,MX,27.9769,-114.0611,63.68,19,0,1.45,clear sky
555,Ngunguru,NZ,-35.6167,174.5,73.17,92,49,14.12,scattered clouds
556,Nelson Bay,AU,-32.7167,152.15,71.01,61,69,3.0,broken clouds
557,Ust-Maya,RU,60.4167,134.5333,-31.52,100,95,0.38,overcast clouds
558,Mount Pleasant,US,32.7941,-79.8626,75.11,82,40,1.01,scattered clouds
559,Acapulco,MX,16.8634,-99.8901,84.02,65,20,6.91,few clouds
560,Taoudenni,ML,22.6783,-3.9836,71.28,9,87,8.93,overcast clouds
561,Fomboni,KM,-12.28,43.7425,84.02,76,100,14.12,overcast clouds
562,Andreapol,RU,56.6513,32.2664,0.28,100,99,3.58,overcast clouds
563,Muzhi,RU,65.3667,64.6667,9.36,85,99,9.69,overcast clouds
564,Kapit,MY,2.0167,112.9333,72.88,100,100,0.4,overcast clouds
565,Coracora,PE,-15.0333,-73.7833,58.33,58,88,10.67,overcast clouds
566,Hong Gai,VN,20.956,107.0946,58.91,73,100,4.41,overcast clouds
567,Santona,ES,43.4439,-3.4576,54.36,85,100,10.11,overcast clouds
568,Gravdal,NO,68.1214,13.5031,26.28,88,100,19.13,overcast clouds
569,Luganville,VU,-15.5333,167.1667,77.68,91,100,6.71,overcast clouds
570,Tosya,TR,41.0155,34.0401,10.72,86,13,4.45,few clouds
571,Manbij,SY,36.5281,37.9549,38.17,90,81,9.31,broken clouds
572,Skuratovskiy,RU,54.1108,37.6011,5.77,99,71,5.66,broken clouds
573,Imbituba,BR,-28.24,-48.6703,80.49,94,100,12.35,overcast clouds
574,Buraydah,SA,26.326,43.975,63.55,25,0,17.07,clear sky
575,Saryagash,KZ,41.4511,69.1701,35.56,27,95,7.38,overcast clouds
576,College,US,64.8569,-147.8028,3.79,65,100,3.29,overcast clouds
577,Guarapari,BR,-20.6667,-40.4975,80.49,83,61,15.1,broken clouds
578,Samarai,PG,-10.6167,150.6667,80.92,80,82,8.19,broken clouds
579,Den Helder,NL,52.9599,4.7593,44.58,78,75,25.01,broken clouds
580,Rabkavi,IN,16.4667,75.1,65.17,67,13,5.84,few clouds
581,Kalmunai,LK,7.4167,81.8167,74.46,76,9,1.72,clear sky
582,Ballina,AU,-28.8667,153.5667,61.79,95,100,22.19,light rain
583,Haileybury,CA,47.449,-79.6373,3.42,74,96,5.61,overcast clouds
584,Micheweni,TZ,-4.9667,39.8333,80.29,82,71,11.03,broken clouds
585,Manokwari,ID,-0.8667,134.0833,77.41,80,100,4.09,overcast clouds
586,Hovd,MN,48.0056,91.6419,-10.55,80,8,3.89,clear sky
587,Visby,SE,57.6409,18.296,40.05,100,100,21.85,drizzle
588,Solwezi,ZM,-12.1688,26.3894,60.37,98,100,4.16,overcast clouds
589,Kuytun,RU,54.3419,101.5036,-2.88,99,98,2.82,overcast clouds
590,Tobermory,CA,45.2501,-81.6665,8.31,77,100,10.47,overcast clouds
591,Asfi,MA,32.2994,-9.2372,66.88,49,97,15.86,overcast clouds
592,Ipixuna,BR,-1.7625,-48.8043,78.75,94,100,3.91,moderate rain
593,Akyab,MM,20.15,92.9,66.29,74,0,4.83,clear sky
594,Terra Roxa,BR,-23.8557,-50.0314,70.74,95,100,2.62,moderate rain
595,Kargasok,RU,59.0556,80.8572,22.91,94,100,12.28,light snow
596,Evensk,RU,61.95,159.2333,15.22,41,0,20.13,clear sky
597,Monrovia,LR,6.3005,-10.7969,80.37,79,36,9.15,scattered clouds
598,Batagay-Alyta,RU,67.8006,130.4114,-26.95,99,7,3.36,clear sky
599,Abu Dhabi,AE,24.4667,54.3667,67.96,81,0,1.14,clear sky
600,Maykor,RU,59.0059,55.88,17.46,89,100,7.9,overcast clouds
601,Atbasar,KZ,51.8,68.3333,10.76,80,100,7.27,overcast clouds
602,Singkang,MY,2.1006,102.7994,73.47,96,99,4.21,overcast clouds
603,Mpika,ZM,-11.8343,31.4529,59.83,98,100,10.76,overcast clouds
604,Makakilo City,US,21.3469,-158.0858,77.32,62,0,0.0,clear sky
605,Auki,SB,-8.7676,160.7034,79.25,88,100,5.57,overcast clouds
606,Kantunilkin,MX,21.0917,-87.45,84.04,36,0,4.9,clear sky
607,Angoche,MZ,-16.2325,39.9086,79.02,82,88,6.55,overcast clouds
608,Nadvoitsy,RU,63.8667,34.3167,6.31,95,100,11.05,overcast clouds
609,Eureka,US,40.8021,-124.1637,52.2,80,96,7.0,overcast clouds
610,Lakselv,NO,70.0513,24.9718,13.82,85,100,18.41,overcast clouds
611,Oistins,BB,13.0667,-59.5333,78.21,69,6,14.52,clear sky
612,Tortoli,IT,39.9256,9.6572,54.09,60,95,5.08,overcast clouds
613,Gushikawa,JP,26.3544,127.8686,58.23,66,84,17.52,broken clouds
614,Saint-Joseph,RE,-21.3667,55.6167,79.16,84,100,22.68,light rain
615,Komsomolskiy,UZ,40.4272,71.7189,35.02,74,0,6.91,clear sky
616,Knysna,ZA,-34.0363,23.0471,65.61,70,100,7.43,overcast clouds
617,Pangnirtung,CA,66.1451,-65.7125,-18.4,69,75,4.61,broken clouds
618,Tianpeng,CN,30.9866,103.9393,40.87,88,100,2.04,overcast clouds
619,Batemans Bay,AU,-35.7167,150.1833,63.1,85,98,7.92,overcast clouds
620,Linjiang,CN,41.8069,126.9078,-2.6,98,95,2.15,overcast clouds
621,Buala,SB,-8.145,159.5921,81.1,85,100,8.3,overcast clouds
622,Kodinsk,RU,58.6881,99.1844,3.49,99,100,4.09,overcast clouds
623,Matay,EG,28.419,30.7792,57.42,48,97,9.62,overcast clouds
624,Dondukovskaya,RU,44.8819,40.3627,29.44,94,97,10.98,light snow
625,Ridgecrest,US,35.6225,-117.6709,56.3,22,0,11.01,clear sky
626,Mazagao,BR,-0.115,-51.2894,82.45,85,99,3.62,moderate rain
627,Quelimane,MZ,-17.8786,36.8883,75.67,83,22,3.0,few clouds
628,Ryuo,JP,35.65,138.5,36.18,56,35,3.0,scattered clouds
629,Riyadh,SA,24.6877,46.7219,71.74,23,3,5.99,clear sky
630,Havre-Saint-Pierre,CA,50.2334,-63.5986,6.55,66,100,8.99,overcast clouds
631,Zabid,YE,14.1951,43.3152,76.32,53,5,4.07,clear sky
632,Madang,PG,-5.2246,145.7966,76.33,93,100,7.29,overcast clouds
633,Paratinga,BR,-12.6906,-43.1842,87.93,52,73,3.91,broken clouds
634,Saint Austell,GB,50.3383,-4.7658,46.96,71,75,21.85,broken clouds
635,Bongandanga,CD,1.5,21.05,74.7,39,35,2.64,scattered clouds
636,Usinsk,RU,65.9939,57.5281,-1.07,98,96,6.15,overcast clouds
637,Powell,US,40.1578,-83.0752,23.99,84,100,1.01,overcast clouds
638,Teofilo Otoni,BR,-17.8575,-41.5053,76.46,92,100,5.5,light rain
639,Shirokiy,RU,49.758,129.523,-26.48,100,21,4.29,few clouds
640,Buturlino,RU,55.5667,44.8974,20.82,94,100,15.39,light snow
641,Mega,ET,4.05,38.3,71.76,22,100,3.91,overcast clouds
642,Volkhov,RU,59.9258,32.3382,7.02,96,82,7.52,broken clouds
643,Gornyak,RU,50.9942,81.4661,-4.31,93,11,5.41,few clouds
644,Fukue,JP,32.6881,128.8419,42.04,69,100,25.95,overcast clouds
645,Ilo,PE,-17.6394,-71.3375,73.26,70,38,9.55,scattered clouds
646,Ishigaki,JP,24.3448,124.1572,62.89,75,100,28.36,overcast clouds
647,Itupiranga,BR,-5.1347,-49.3267,82.72,66,92,2.15,moderate rain
648,Houma,US,29.5958,-90.7195,39.2,84,100,13.8,mist
649,Cap Malheureux,MU,-19.9842,57.6142,80.47,84,100,7.0,overcast clouds
650,Ust-Nera,RU,64.5667,143.2,-21.66,72,64,0.74,broken clouds
651,Linqiong,CN,30.4159,103.4609,42.57,87,100,3.0,overcast clouds
652,Juneau,US,58.3019,-134.4197,34.11,95,100,8.99,snow
653,Zhezkazgan,KZ,47.8043,67.7144,7.43,79,43,10.87,scattered clouds
654,Lima,PE,-12.0432,-77.0282,77.14,57,0,8.05,clear sky
655,Wattegama,LK,6.7989,81.4808,68.4,91,46,1.7,scattered clouds
656,Rocky Mount,US,35.9382,-77.7905,75.88,68,100,19.57,overcast clouds
657,Gizo,SB,-8.103,156.8419,82.17,82,96,9.57,light rain
658,Coahuayana,MX,18.7333,-103.6833,90.88,33,1,7.61,clear sky
659,Milos,GR,36.75,24.4333,51.15,53,7,10.49,clear sky
660,Antalaha,MG,-14.9003,50.2788,78.64,74,100,3.96,overcast clouds
661,Chester,US,40.1254,-75.8749,36.63,96,100,1.99,light rain
662,Ruzomberok,SK,49.0748,19.3075,36.72,97,100,3.96,overcast clouds
663,Ariquemes,BR,-9.9133,-63.0408,83.68,79,87,3.31,overcast clouds
664,Sabzevar,IR,36.2126,57.6819,47.73,36,0,4.63,clear sky
665,Gazanjyk,TM,39.2446,55.5154,54.09,37,97,6.87,overcast clouds
666,La Joya,MX,18.6667,-99.4667,86.4,22,0,4.9,clear sky
667,Daan,CN,33.0558,106.2958,38.1,79,100,2.8,overcast clouds
668,Etne,NO,59.6648,5.9326,39.42,89,100,14.88,light rain
669,Puerto El Triunfo,SV,13.2833,-88.55,89.76,58,9,10.69,clear sky
670,Kyzyl-Suu,KG,42.3414,78.0056,13.06,64,35,12.53,scattered clouds
671,Naron,ES,43.5167,-8.1528,51.91,90,98,11.9,overcast clouds
672,Namatanai,PG,-3.6667,152.4333,80.13,78,100,7.16,overcast clouds
673,Princeton,US,25.5384,-80.4089,81.01,68,100,9.22,overcast clouds
674,Whitehorse,CA,60.7161,-135.0538,-3.98,76,100,3.44,light snow
675,Raga,SS,8.4596,25.678,76.87,18,100,5.21,overcast clouds
676,Ati,TD,13.2154,18.3353,68.97,13,0,13.02,clear sky
677,Okha,RU,53.5739,142.9478,3.69,92,100,18.9,overcast clouds
678,Sakakah,SA,29.9697,40.2064,50.02,45,23,8.01,few clouds
679,Port Lincoln,AU,-34.7333,135.8667,63.91,85,76,13.2,broken clouds
680,Araceli,PH,10.5529,119.9913,78.67,84,99,26.84,overcast clouds
681,Hobyo,SO,5.3505,48.5268,76.53,70,30,15.79,scattered clouds
682,Kommunisticheskiy,RU,61.6789,64.4819,3.25,97,100,2.93,overcast clouds
683,Grand-Lahou,CI,5.1367,-5.0242,80.37,82,7,9.37,clear sky
684,Santa Rosa,PH,14.3122,121.1114,78.12,76,86,12.82,overcast clouds
